gameid,datacompleteness,url,league,year,split,playoffs,date,game,patch,participantid,side,position,playername,playerid,teamname,teamid,champion,ban1,ban2,ban3,ban4,ban5,pick1,pick2,pick3,pick4,pick5,gamelength,result,kills,deaths,assists,teamkills,teamdeaths,doublekills,triplekills,quadrakills,pentakills,firstblood,firstbloodkill,firstbloodassist,firstbloodvictim,team kpm,ckpm,firstdragon,dragons,opp_dragons,elementaldrakes,opp_elementaldrakes,infernals,mountains,clouds,oceans,chemtechs,hextechs,dragons (type unknown),elders,opp_elders,firstherald,heralds,opp_heralds,void_grubs,opp_void_grubs,firstbaron,barons,opp_barons,atakhans,opp_atakhans,firsttower,towers,opp_towers,firstmidtower,firsttothreetowers,turretplates,opp_turretplates,inhibitors,opp_inhibitors,damagetochampions,dpm,damageshare,damagetakenperminute,damagemitigatedperminute,wardsplaced,wpm,wardskilled,wcpm,controlwardsbought,visionscore,vspm,totalgold,earnedgold,earned gpm,earnedgoldshare,goldspent,gspd,gpr,total cs,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,xpat10,csat10,opp_goldat10,opp_xpat10,opp_csat10,golddiffat10,xpdiffat10,csdiffat10,killsat10,assistsat10,deathsat10,opp_killsat10,opp_assistsat10,opp_deathsat10,goldat15,xpat15,csat15,opp_goldat15,opp_xpat15,opp_csat15,golddiffat15,xpdiffat15,csdiffat15,killsat15,assistsat15,deathsat15,opp_killsat15,opp_assistsat15,opp_deathsat15,goldat20,xpat20,csat20,opp_goldat20,opp_xpat20,opp_csat20,golddiffat20,xpdiffat20,csdiffat20,killsat20,assistsat20,deathsat20,opp_killsat20,opp_assistsat20,opp_deathsat20,goldat25,xpat25,csat25,opp_goldat25,opp_xpat25,opp_csat25,golddiffat25,xpdiffat25,csdiffat25,killsat25,assistsat25,deathsat25,opp_killsat25,opp_assistsat25,opp_deathsat25
ESPORTSTMNT01_2770993,complete,,LCK,2022,Spring,0,2022-03-06 09:38:33,1,12.04,3,Blue,mid,Faker,oe:player:e1edfc5cea461399a63cb813cf795cc,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,LeBlanc,Akali,Ryze,Leona,Tryndamere,Renekton,,,,,,2105,1,4,2,3,16,15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4561,0.8836,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,0.0,0.0,14932.0,425.6152,0.232249,458.9359,237.8052,21.0,0.5986,14.0,0.399,4.0,48.0,1.3682,13369,8800.0,250.8314,0.198641,11450.0,,,284.0,264.0,20.0,,,8.095,3745.0,4627.0,93.0,3996.0,4593.0,92.0,-251.0,34.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,5644.0,7077.0,144.0,5958.0,7553.0,148.0,-314.0,-476.0,-4.0,1.0,1.0,0.0,2.0,2.0,0.0,7903.0,9504.0,184.0,8311.0,10520.0,202.0,-408.0,-1016.0,-18.0,3.0,1.0,1.0,3.0,4.0,0.0,9480.0,11390.0,215.0,12021.0,14618.0,250.0,-2541.0,-3228.0,-35.0,3.0,1.0,2.0,6.0,6.0,0.0
ESPORTSTMNT01_2771060,complete,,LCK,2022,Spring,0,2022-03-06 11:44:32,2,12.04,8,Red,mid,Faker,oe:player:e1edfc5cea461399a63cb813cf795cc,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,LeBlanc,Ryze,Zeri,Akali,Jayce,Tryndamere,,,,,,2052,1,5,2,4,17,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4971,0.9942,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,0.0,0.0,18831.0,550.614,0.24433,642.1345,309.1228,20.0,0.5848,14.0,0.4094,6.0,49.0,1.4327,15255,10793.0,315.5848,0.25234,12850.0,,,264.0,240.0,24.0,,,7.7193,3283.0,4868.0,92.0,3323.0,4784.0,95.0,-40.0,84.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,5319.0,7850.0,151.0,5001.0,7480.0,145.0,318.0,370.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,7290.0,10081.0,195.0,7160.0,10285.0,197.0,130.0,-204.0,-2.0,0.0,1.0,0.0,0.0,0.0,0.0,8740.0,11324.0,217.0,8787.0,11696.0,218.0,-47.0,-372.0,-1.0,1.0,1.0,1.0,1.0,2.0,1.0
ESPORTSTMNT01_2773445,complete,,LCK,2022,Spring,0,2022-03-11 07:00:16,1,12.04,8,Red,mid,Faker,oe:player:e1edfc5cea461399a63cb813cf795cc,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,Ahri,Volibear,Zeri,Nautilus,Rakan,Akshan,,,,,,2179,1,2,2,7,14,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3855,0.6884,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,0.0,0.0,19580.0,539.1464,0.268315,390.8398,186.223,28.0,0.771,12.0,0.3304,9.0,50.0,1.3768,13951,9230.0,254.1533,0.203694,12550.0,,,260.0,256.0,4.0,,,7.1592,3111.0,4130.0,78.0,3332.0,4617.0,92.0,-221.0,-487.0,-14.0,0.0,1.0,0.0,0.0,3.0,0.0,5340.0,7315.0,138.0,5410.0,7713.0,146.0,-70.0,-398.0,-8.0,0.0,2.0,0.0,1.0,3.0,1.0,6502.0,8521.0,151.0,7546.0,10225.0,183.0,-1044.0,-1704.0,-32.0,0.0,4.0,1.0,2.0,6.0,1.0,8372.0,10711.0,185.0,9358.0,12502.0,221.0,-986.0,-1791.0,-36.0,1.0,4.0,1.0,2.0,6.0,1.0
ESPORTSTMNT01_2773482,complete,,LCK,2022,Spring,0,2022-03-11 08:45:51,2,12.04,8,Red,mid,Faker,oe:player:e1edfc5cea461399a63cb813cf795cc,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,Galio,Volibear,Zeri,Nautilus,Akshan,Lee Sin,,,,,,1860,0,4,2,2,8,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2581,0.9032,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,0.0,0.0,14839.0,478.6774,0.261383,462.8387,650.2258,23.0,0.7419,9.0,0.2903,3.0,56.0,1.8065,11947,7877.0,254.0968,0.250836,11825.0,,,252.0,239.0,13.0,,,8.129,3290.0,4858.0,87.0,3502.0,4880.0,101.0,-212.0,-22.0,-14.0,0.0,0.0,0.0,0.0,0.0,0.0,4829.0,7022.0,131.0,6203.0,7843.0,151.0,-1374.0,-821.0,-20.0,0.0,1.0,1.0,2.0,2.0,0.0,6530.0,8841.0,161.0,8222.0,10188.0,190.0,-1692.0,-1347.0,-29.0,1.0,1.0,1.0,3.0,3.0,0.0,8221.0,10991.0,206.0,10066.0,12641.0,224.0,-1845.0,-1650.0,-18.0,1.0,1.0,1.0,4.0,4.0,0.0
ESPORTSTMNT01_2773491,complete,,LCK,2022,Spring,0,2022-03-11 09:44:28,3,12.04,8,Red,mid,Faker,oe:player:e1edfc5cea461399a63cb813cf795cc,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,Kai'Sa,Volibear,Zeri,Ryze,Malphite,Rakan,,,,,,1807,1,4,3,5,21,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6973,1.0957,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,0.0,0.0,19310.0,641.1732,0.243592,384.9032,293.658,19.0,0.6309,4.0,0.1328,5.0,27.0,0.8965,11302,7340.0,243.7189,0.175649,10025.0,,,212.0,189.0,23.0,,,7.0393,3353.0,4153.0,73.0,3433.0,4557.0,79.0,-80.0,-404.0,-6.0,1.0,1.0,0.0,1.0,1.0,1.0,5256.0,6372.0,112.0,5134.0,6526.0,110.0,122.0,-154.0,2.0,1.0,1.0,0.0,2.0,1.0,2.0,6976.0,8126.0,141.0,6951.0,9184.0,153.0,25.0,-1058.0,-12.0,2.0,2.0,1.0,2.0,3.0,3.0,8697.0,10571.0,190.0,9802.0,11524.0,189.0,-1105.0,-953.0,1.0,2.0,3.0,2.0,4.0,3.0,3.0
ESPORTSTMNT04_2210465,complete,,LCK,2022,Spring,0,2022-03-13 07:29:21,1,12.04,3,Blue,mid,Faker,oe:player:e1edfc5cea461399a63cb813cf795cc,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,Ahri,Zoe,Ryze,Jinx,Vex,Sylas,,,,,,1145,1,3,1,5,19,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9956,1.2052,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,0.0,0.0,10566.0,553.6769,0.224512,453.5895,164.4367,9.0,0.4716,4.0,0.2096,4.0,18.0,0.9432,8397,5786.0,303.1965,0.182327,7050.0,,,178.0,171.0,7.0,,,9.3275,3317.0,4882.0,90.0,3277.0,4951.0,87.0,40.0,-69.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6381.0,7863.0,145.0,4724.0,7337.0,126.0,1657.0,526.0,19.0,2.0,2.0,0.0,0.0,1.0,1.0,8397.0,9934.0,178.0,5813.0,8911.0,148.0,2584.0,1023.0,30.0,3.0,5.0,1.0,0.0,2.0,2.0,,,,,,,,,,,,,,,
ESPORTSTMNT04_2210474,complete,,LCK,2022,Spring,0,2022-03-13 08:27:21,2,12.04,8,Red,mid,Faker,oe:player:e1edfc5cea461399a63cb813cf795cc,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,Ahri,Zoe,Zeri,Ryze,Akali,Kennen,,,,,,1194,1,2,1,5,22,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1055,1.3065,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,0.0,0.0,7279.0,365.7789,0.157139,412.3116,161.1055,16.0,0.804,7.0,0.3518,5.0,30.0,1.5075,9110,6399.0,321.5578,0.193938,8975.0,,,195.0,195.0,0.0,,,9.799,4115.0,4955.0,100.0,3203.0,4392.0,86.0,912.0,563.0,14.0,1.0,1.0,0.0,0.0,0.0,1.0,6844.0,7820.0,159.0,4987.0,7117.0,140.0,1857.0,703.0,19.0,1.0,1.0,0.0,0.0,2.0,1.0,9110.0,10430.0,195.0,7787.0,9783.0,171.0,1323.0,647.0,24.0,2.0,5.0,1.0,2.0,2.0,3.0,,,,,,,,,,,,,,,
ESPORTSTMNT02_2662403,complete,,LCK,2022,Spring,0,2022-03-18 06:41:12,1,12.05,3,Blue,mid,Faker,oe:player:e1edfc5cea461399a63cb813cf795cc,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,Kai'Sa,Irelia,Akali,Nautilus,Xayah,Rakan,,,,,,2465,0,2,4,5,10,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2434,0.7059,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,0.0,0.0,37149.0,904.2353,0.350214,354.5963,236.9087,32.0,0.7789,7.0,0.1704,9.0,51.0,1.2414,14388,9084.0,221.1116,0.18841,13525.0,,,321.0,282.0,39.0,,,7.8134,3331.0,4791.0,90.0,3217.0,4758.0,90.0,114.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5137.0,7445.0,145.0,5331.0,8168.0,161.0,-194.0,-723.0,-16.0,0.0,0.0,0.0,0.0,0.0,0.0,6782.0,9707.0,188.0,7274.0,10493.0,203.0,-492.0,-786.0,-15.0,0.0,0.0,1.0,0.0,2.0,0.0,8404.0,12505.0,218.0,8825.0,12695.0,244.0,-421.0,-190.0,-26.0,1.0,1.0,1.0,0.0,2.0,1.0
ESPORTSTMNT02_2672267,complete,,LCK,2022,Spring,0,2022-03-18 08:52:07,2,12.05,8,Red,mid,Faker,oe:player:e1edfc5cea461399a63cb813cf795cc,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,LeBlanc,Gragas,Zeri,Hecarim,Renata Glasc,Aphelios,,,,,,1293,1,4,1,5,23,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0673,1.2065,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,0.0,0.0,11107.0,515.406,0.190335,615.406,264.3619,12.0,0.5568,5.0,0.232,4.0,26.0,1.2065,8650,5737.0,266.2181,0.168219,6200.0,,,170.0,166.0,4.0,,,7.8886,4010.0,4719.0,83.0,3174.0,4555.0,82.0,836.0,164.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,5939.0,7327.0,125.0,4590.0,6490.0,120.0,1349.0,837.0,5.0,4.0,1.0,0.0,0.0,0.0,2.0,7763.0,10142.0,166.0,6224.0,8789.0,161.0,1539.0,1353.0,5.0,4.0,2.0,1.0,0.0,0.0,3.0,,,,,,,,,,,,,,,
ESPORTSTMNT02_2672271,complete,,LCK,2022,Spring,0,2022-03-18 09:39:38,3,12.05,3,Blue,mid,Faker,oe:player:e1edfc5cea461399a63cb813cf795cc,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,LeBlanc,Gragas,Hecarim,Irelia,Aphelios,Jinx,,,,,,1494,1,3,1,7,20,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8032,1.1245,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,1.0,0.0,12905.0,518.2731,0.184278,437.5502,177.9518,13.0,0.5221,5.0,0.2008,5.0,19.0,0.7631,9994,6671.0,267.9116,0.183163,8675.0,,,190.0,186.0,4.0,,,7.6305,3237.0,4750.0,87.0,3229.0,4655.0,90.0,8.0,95.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,5327.0,7098.0,131.0,5574.0,7364.0,134.0,-247.0,-266.0,-3.0,0.0,2.0,0.0,2.0,1.0,0.0,7278.0,9445.0,168.0,7370.0,9518.0,167.0,-92.0,-73.0,1.0,1.0,5.0,0.0,3.0,2.0,1.0,9994.0,12184.0,190.0,8746.0,11174.0,191.0,1248.0,1010.0,-1.0,3.0,7.0,1.0,3.0,4.0,3.0
ESPORTSTMNT02_2672727,complete,,LCK,2022,Spring,0,2022-03-20 07:42:29,1,12.05,3,Blue,mid,Faker,oe:player:e1edfc5cea461399a63cb813cf795cc,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,Vex,Akali,Hecarim,Ryze,Tryndamere,Jinx,,,,,,1764,1,4,0,5,16,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5442,0.6803,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,0.0,0.0,14308.0,486.6667,0.196817,221.7347,256.6667,18.0,0.6122,13.0,0.4422,1.0,51.0,1.7347,11451,7577.0,257.7211,0.205673,10225.0,,,264.0,256.0,8.0,,,8.9796,3519.0,4957.0,101.0,3500.0,4968.0,98.0,19.0,-11.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5476.0,8233.0,163.0,5775.0,7867.0,161.0,-299.0,366.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,7583.0,10742.0,206.0,7563.0,10345.0,209.0,20.0,397.0,-3.0,1.0,1.0,0.0,0.0,1.0,0.0,9756.0,12836.0,237.0,9180.0,12419.0,239.0,576.0,417.0,-2.0,3.0,2.0,0.0,1.0,1.0,0.0
ESPORTSTMNT02_2672743,complete,,LCK,2022,Spring,0,2022-03-20 09:39:13,2,12.05,8,Red,mid,Faker,oe:player:e1edfc5cea461399a63cb813cf795cc,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,Veigar,Zeri,Hecarim,Jinx,Akali,Volibear,,,,,,1831,1,8,0,6,21,9,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.6881,0.9831,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,0.0,0.0,13494.0,442.1846,0.21293,296.0677,162.9274,17.0,0.5571,8.0,0.2622,4.0,43.0,1.4091,14203,10192.0,333.9814,0.251021,12950.0,,,268.0,245.0,23.0,,,8.7821,4516.0,4833.0,89.0,3759.0,4255.0,91.0,757.0,578.0,-2.0,3.0,3.0,0.0,1.0,1.0,1.0,6411.0,7552.0,151.0,6146.0,7299.0,150.0,265.0,253.0,1.0,3.0,3.0,0.0,2.0,1.0,1.0,8537.0,9916.0,190.0,8003.0,9286.0,190.0,534.0,630.0,0.0,4.0,3.0,0.0,3.0,2.0,1.0,10708.0,12781.0,220.0,10151.0,12690.0,255.0,557.0,91.0,-35.0,5.0,6.0,0.0,3.0,2.0,1.0
ESPORTSTMNT02_2673855,complete,,LCK,2022,Spring,1,2022-03-26 06:59:45,1,12.05,3,Blue,mid,Faker,oe:player:e1edfc5cea461399a63cb813cf795cc,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,Ahri,Nautilus,Ryze,LeBlanc,Vex,Aphelios,,,,,,1577,1,4,1,6,13,3,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.4946,0.6088,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,0.0,0.0,14591.0,555.1427,0.268054,472.0862,227.7489,26.0,0.9892,12.0,0.4566,8.0,54.0,2.0545,11097,7604.0,289.3088,0.225463,10050.0,,,235.0,223.0,12.0,,,8.941,3450.0,4673.0,91.0,3330.0,4661.0,90.0,120.0,12.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,5637.0,7910.0,160.0,5346.0,7673.0,156.0,291.0,237.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,7430.0,10044.0,200.0,7515.0,10427.0,206.0,-85.0,-383.0,-6.0,0.0,1.0,1.0,0.0,2.0,1.0,10411.0,13199.0,226.0,8947.0,12383.0,235.0,1464.0,816.0,-9.0,3.0,5.0,1.0,0.0,3.0,3.0
ESPORTSTMNT02_2664035,complete,,LCK,2022,Spring,1,2022-03-26 08:38:18,2,12.05,8,Red,mid,Faker,oe:player:e1edfc5cea461399a63cb813cf795cc,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,Vex,Zeri,Twisted Fate,Ryze,Malphite,Gragas,,,,,,1216,1,3,0,4,19,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9375,1.1349,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,0.0,0.0,9645.0,475.9046,0.19662,336.2664,202.5,9.0,0.4441,2.0,0.0987,3.0,18.0,0.8882,7872,5116.0,252.4342,0.165849,6710.0,,,158.0,154.0,4.0,,,7.7961,3387.0,4366.0,81.0,2943.0,4156.0,73.0,444.0,210.0,8.0,1.0,0.0,0.0,0.0,1.0,0.0,5536.0,6689.0,124.0,5451.0,6918.0,126.0,85.0,-229.0,-2.0,2.0,0.0,0.0,2.0,1.0,0.0,7789.0,9560.0,158.0,7562.0,9453.0,177.0,227.0,107.0,-19.0,3.0,4.0,0.0,2.0,1.0,2.0,,,,,,,,,,,,,,,
ESPORTSTMNT02_2664040,complete,,LCK,2022,Spring,1,2022-03-26 09:21:35,3,12.05,8,Red,mid,Faker,oe:player:e1edfc5cea461399a63cb813cf795cc,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,Vex,Zeri,Twisted Fate,Ryze,Xin Zhao,Nocturne,,,,,,1918,1,5,1,8,20,11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6257,0.9698,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,0.0,0.0,16375.0,512.2523,0.274702,434.9218,346.7362,19.0,0.5944,11.0,0.3441,6.0,44.0,1.3764,13398,9210.0,288.1126,0.208692,12250.0,,,249.0,241.0,8.0,,,7.7894,3861.0,4974.0,91.0,3191.0,3843.0,76.0,670.0,1131.0,15.0,0.0,5.0,0.0,0.0,2.0,1.0,5519.0,7132.0,129.0,5326.0,6498.0,122.0,193.0,634.0,7.0,0.0,6.0,1.0,2.0,2.0,1.0,7404.0,9495.0,157.0,8018.0,10240.0,187.0,-614.0,-745.0,-30.0,1.0,6.0,1.0,3.0,2.0,1.0,9267.0,12292.0,212.0,9832.0,12864.0,235.0,-565.0,-572.0,-23.0,1.0,6.0,1.0,3.0,3.0,1.0
ESPORTSTMNT02_2674644,complete,,LCK,2022,Spring,1,2022-04-02 07:12:38,1,12.05,8,Red,mid,Faker,oe:player:e1edfc5cea461399a63cb813cf795cc,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,Ryze,Zeri,Twisted Fate,Hecarim,Corki,Galio,,,,,,1809,1,2,2,10,15,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4975,0.7629,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,0.0,0.0,13009.0,431.476,0.225757,508.9552,365.5721,16.0,0.5307,10.0,0.3317,8.0,42.0,1.393,12973,9007.0,298.7396,0.245958,10900.0,,,302.0,263.0,39.0,,,10.0166,3435.0,4803.0,96.0,3850.0,5206.0,105.0,-415.0,-403.0,-9.0,0.0,1.0,1.0,0.0,1.0,0.0,5491.0,8059.0,158.0,5929.0,8221.0,170.0,-438.0,-162.0,-12.0,0.0,3.0,1.0,0.0,1.0,0.0,7520.0,10498.0,206.0,8342.0,11539.0,232.0,-822.0,-1041.0,-26.0,0.0,3.0,2.0,1.0,3.0,0.0,9372.0,12790.0,235.0,10024.0,13509.0,252.0,-652.0,-719.0,-17.0,0.0,8.0,2.0,2.0,3.0,2.0
ESPORTSTMNT02_2674660,complete,,LCK,2022,Spring,1,2022-04-02 09:11:08,2,12.05,8,Red,mid,Faker,oe:player:e1edfc5cea461399a63cb813cf795cc,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,Ryze,Zeri,Karma,Twisted Fate,Rakan,Renata Glasc,,,,,,2138,0,0,4,6,17,29,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.4771,1.2909,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,0.0,0.0,10752.0,301.7399,0.119297,566.9972,434.3686,15.0,0.421,7.0,0.1964,12.0,32.0,0.898,12559,7922.0,222.3199,0.193716,11800.0,,,297.0,273.0,24.0,,,8.3349,3433.0,4701.0,99.0,3916.0,5081.0,106.0,-483.0,-380.0,-7.0,0.0,1.0,0.0,1.0,0.0,0.0,5062.0,7002.0,146.0,6345.0,8467.0,177.0,-1283.0,-1465.0,-31.0,0.0,1.0,0.0,2.0,0.0,0.0,7514.0,10041.0,207.0,8797.0,12158.0,233.0,-1283.0,-2117.0,-26.0,0.0,1.0,1.0,3.0,1.0,0.0,9285.0,12690.0,233.0,10844.0,14089.0,272.0,-1559.0,-1399.0,-39.0,0.0,3.0,2.0,4.0,1.0,1.0
ESPORTSTMNT02_2674677,complete,,LCK,2022,Spring,1,2022-04-02 10:20:21,3,12.05,3,Blue,mid,Faker,oe:player:e1edfc5cea461399a63cb813cf795cc,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,Ahri,Hecarim,Ryze,Karma,Malphite,Rakan,,,,,,2247,1,0,0,8,15,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4005,0.4806,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,1.0,0.0,12206.0,325.9279,0.157776,573.2176,232.0694,23.0,0.6142,10.0,0.267,6.0,51.0,1.3618,13943,9084.0,242.5634,0.201209,13300.0,,,293.0,260.0,33.0,,,7.8238,3298.0,4674.0,83.0,3469.0,5125.0,98.0,-171.0,-451.0,-15.0,0.0,0.0,0.0,0.0,0.0,0.0,5681.0,7271.0,134.0,5212.0,7556.0,147.0,469.0,-285.0,-13.0,0.0,0.0,0.0,0.0,0.0,1.0,7408.0,9842.0,177.0,7046.0,9515.0,185.0,362.0,327.0,-8.0,0.0,1.0,0.0,1.0,0.0,2.0,9427.0,12168.0,209.0,8556.0,11158.0,213.0,871.0,1010.0,-4.0,0.0,3.0,0.0,1.0,0.0,3.0
ESPORTSTMNT02_2674680,complete,,LCK,2022,Spring,1,2022-04-02 11:30:46,4,12.05,8,Red,mid,Faker,oe:player:e1edfc5cea461399a63cb813cf795cc,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,Ahri,Zeri,Twisted Fate,Hecarim,Malphite,Camille,,,,,,1675,1,4,0,6,21,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7522,0.8955,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,0.0,0.0,13085.0,468.7164,0.236824,407.1403,184.6209,16.0,0.5731,9.0,0.3224,7.0,37.0,1.3254,12452,8759.0,313.7552,0.232056,12025.0,,,266.0,243.0,23.0,,,9.5284,3361.0,4469.0,93.0,3597.0,5079.0,106.0,-236.0,-610.0,-13.0,0.0,0.0,0.0,0.0,0.0,0.0,5915.0,7631.0,149.0,5180.0,7226.0,152.0,735.0,405.0,-3.0,2.0,1.0,0.0,0.0,0.0,2.0,7783.0,10034.0,191.0,7286.0,9156.0,187.0,497.0,878.0,4.0,3.0,1.0,0.0,1.0,0.0,2.0,11409.0,13938.0,245.0,10019.0,12122.0,240.0,1390.0,1816.0,5.0,4.0,5.0,0.0,2.0,0.0,3.0
